timestep,reward,forward_vel,torso_z,ctrl_cost,alive_bonus,fall_penalty
382,-0.025914376601576805,-9.937320830777884,0.22508953561787498,0.0013540364,5.0,0.0
383,-0.02353881113231182,-9.503343659484406,0.22497524773627056,0.002897778,5.0,0.0
384,-0.024827327579259872,-9.770831601084874,0.2249376781019548,0.0037207892,5.0,0.0
385,-0.024794530123472214,-9.785974536962762,0.22492059253621005,0.0041078446,5.0,0.0
386,-0.024847734719514847,-9.820309960054553,0.2249248605254256,0.0021595573,5.0,0.0
387,-0.02480434440076351,-9.83271879769175,0.22492638772261603,0.0036159828,5.0,0.0
388,-0.026299675926566124,-10.148013216720354,0.22496022735973395,0.0037756485,5.0,0.0
389,-0.026214249432086945,-10.156980240553972,0.2250237406450359,0.0021489388,5.0,0.0
390,-0.026272214949131012,-10.191583499686608,0.22512148918285457,0.0033322943,5.0,0.0
391,-0.024145126342773438,-9.794659810359336,0.22524258180685572,0.0022333027,5.0,0.0
392,-0.024185948073863983,-9.82527173191321,0.2253308926526159,0.0025111367,5.0,0.0
393,-0.024393482133746147,-9.888365883655055,0.22538964254667646,0.0039869878,5.0,0.0
394,-0.023345952853560448,-9.702188625386725,0.2254381830798023,0.0023510514,5.0,0.0
395,-0.02301720902323723,-9.657223791945807,0.22544801546357876,0.0031504394,5.0,0.0
396,-0.02479165978729725,-10.041661440399631,0.2254590815559094,0.0019447679,5.0,0.0
397,-0.022786622866988182,-9.655027888828046,0.2254307517092494,0.0027900718,5.0,0.0
398,-0.022209594026207924,-9.559337638106058,0.2253632076823832,0.0021650877,5.0,0.0
399,-0.023572875186800957,-9.862485707257031,0.22526213319908547,0.0020951775,5.0,0.0
400,-0.023460928350687027,-9.861918870281498,0.22513286231223206,0.002643169,5.0,0.0
401,-0.023008475080132484,-9.790588016772313,0.2250354747777163,0.0028898143,5.0,0.0
402,-0.022558724507689476,-9.71831330119988,0.22496121527194365,0.0038283605,5.0,0.0
403,-0.021130450069904327,-9.440953709288769,0.22492969683965466,0.003193998,5.0,0.0
404,-0.01982041634619236,-9.184344884229263,0.2248888597817479,0.0039584776,5.0,0.0
405,-0.018741898238658905,-8.976232230066723,0.224901198954428,0.0027547022,5.0,0.0
406,-0.019798196852207184,-9.221018105409588,0.22491463510513027,0.0018596599,5.0,0.0
407,-0.01767141744494438,-8.784953669919124,0.22497227512344503,0.0017705469,5.0,0.0
408,-0.018351126462221146,-8.947868666417738,0.2250124246614141,0.0026272065,5.0,0.0
409,-0.01733759418129921,-8.746211017603319,0.22509834047434316,0.0031666523,5.0,0.0
410,-0.016585197299718857,-8.6001842488765,0.2251697671891055,0.0027463103,5.0,0.0
411,-0.01541356835514307,-8.359655266672144,0.22528547205362243,0.0037893644,5.0,0.0
412,-0.017016485333442688,-8.727259061901485,0.22539358183254274,0.0025086747,5.0,0.0
413,-0.015347027219831944,-8.375433917244719,0.22546332038114494,0.003256619,5.0,0.0
414,-0.013449118472635746,-7.970007619897447,0.2254934424532652,0.0037639334,5.0,0.0
415,-0.012271557003259659,-7.721019693067952,0.22548379349573902,0.004054834,5.0,0.0
416,-0.01265481486916542,-7.8178062817754395,0.2254348185019046,0.0043183407,5.0,0.0
417,-0.014975699596107006,-8.35035597691828,0.22537243746720698,0.0034008753,5.0,0.0
418,-0.014909157529473305,-8.349731287139381,0.2252832115348425,0.003041199,5.0,0.0
419,-0.016360009089112282,-8.689892099640259,0.22516830063361215,0.004364179,5.0,0.0
420,-0.015588613227009773,-8.531613123170628,0.225026235881653,0.002887224,5.0,0.0
421,-0.016420291736721992,-8.734523531567055,0.22491353143689732,0.0036976167,5.0,0.0
422,-0.015966137871146202,-8.647231329449689,0.22487529462849867,0.0022679367,5.0,0.0
423,-0.014814884401857853,-8.39634445100948,0.22487567388072238,0.0035417888,5.0,0.0
424,-0.017137404531240463,-8.946115218352,0.2249044483129983,0.0023891195,5.0,0.0
425,-0.01831032522022724,-9.231664875086059,0.22497968599010976,0.0037538863,5.0,0.0
426,-0.020269958302378654,-9.703327872541585,0.22507931737548517,0.0038575365,5.0,0.0
427,-0.018761014565825462,-9.371052288182323,0.2251689817105516,0.0028091555,5.0,0.0
428,-0.017926178872585297,-9.191344020829419,0.225263719652189,0.004188901,5.0,0.0
429,-0.01760551705956459,-9.133329534573818,0.22536054160487498,0.0031285917,5.0,0.0
430,-0.016624659299850464,-8.916003671705433,0.22542997066509057,0.005032123,5.0,0.0
431,-0.018451035022735596,-9.364072017951745,0.22546496431479557,0.004392052,5.0,0.0
432,-0.01867073029279709,-9.434019307523467,0.2254633578288065,0.0033080354,5.0,0.0
